Id,SalePrice
2735,128806.56599079083
2736,182068.03518107033
2737,126334.36538469803
2738,170447.4057229195
2739,131927.3552011588
2740,133824.2594895811
2741,144202.45942860597
2742,141289.72283226257
2743,144826.61727067956
2744,119236.14574566248
2745,111538.1990267549
2746,133824.2594895811
2747,192807.17556553517
2748,121420.69819292004
2749,133512.1805685443
2750,112162.35686882849
2751,120924.99742006027
2752,214420.21666188465
2753,172938.15092619264
2754,253644.0205705297
2755,138793.09146396822
2756,103136.49892096303
2757,103344.55153498755
2758,130519.84842739018
2759,198246.86045739573
2760,158741.7116481215
2761,121524.7244999323
2762,127870.32922768046
2763,216763.54310557884
2764,212106.7900522285
2765,316995.6244478141
2766,160534.58962953155
2767,167167.42542293016
2768,167534.6691265761
2769,121940.82972798137
2770,111018.06749169358
2771,92189.30592247368
2772,108937.54135144828
2773,188523.55238085202
2774,175826.45676033443
2775,148027.00202585824
2776,149611.8273932438
2777,124204.97772004965
2778,133408.15426153204
2779,208625.06039642062
2780,136320.89085787546
2781,116763.9451395697
2782,118844.47127981498
2783,172105.9404700945
2784,102175.83139565108
2785,111905.44273040084
2786,106801.85042859384
2787,125269.67155237384
2788,116347.83991152063
2789,197885.92001195584
2790,188804.89728148122
2791,102175.83139565108
2792,135072.57517372828
2793,219021.80493262588
2794,123189.14541212854
2795,140041.4071481154
2796,113851.2085432263
2797,237623.96929064093
2798,181082.51980037207
2799,140665.56499018898
2800,114163.28746426309
2801,104672.46276394543
2802,150235.98523531738
2803,205504.27118605273
2804,172913.72016399103
2805,136320.89085787546
2806,120404.86588499896
2807,170600.2935543349
2808,112994.56732492661
2809,126126.31277067351
2810,112474.43578986528
2811,153980.93228775886
2812,110497.93595663225
2813,156979.15059393426
2814,155106.6770677135
2815,119676.6817359131
2816,219333.88385366267
2817,159647.2143908243
2818,113227.05070115271
2819,235824.78805102484
2820,142746.0911304343
2821,121940.82972798137
2822,214658.58620313197
2823,391013.4935161434
2824,194605.93971196646
2825,157101.7214981268
2826,112266.38317584075
2827,116378.57393192821
2828,271873.0550598776
2829,208777.94822783602
2830,227478.2527278421
2831,184643.84500099064
2832,224357.46351747416
2833,224381.89427967573
2834,220508.49015802037
2835,200223.36029062877
2836,198350.886764408
2837,176713.41490585695
2838,116739.51437736813
2839,188260.33498421832
2840,180562.38826531076
2841,214266.91173728448
2842,217387.70094765243
2843,146699.09079690033
2844,165686.6263625569
2845,92189.30592247368
2846,215619.25372844393
2847,214891.06957935807
2848,196888.63230121505
2849,204255.95550190556
2850,262639.1444979876
2851,218819.6384836226
2852,234031.91006961477
2853,213202.2179049603
2854,143835.2157249601
2855,176921.4675198815
2856,213018.59605313733
2857,199911.28136959198
2858,171304.0469412192
2859,181706.67764244566
2860,110944.35811190413
2861,151300.67906764155
2862,211666.25406197787
2863,124045.78663042822
2864,273041.775199214
2865,140481.94313836604
2866,210105.8594567939
2867,99679.20002735672
2868,171512.0995552437
2869,149275.31771000542
2870,186491.88776500983
2871,149403.77477921924
2872,107426.00827066743
2873,134736.06549048994
2874,193669.70294885608
2875,141705.82806031167
2876,156165.48473501642
2877,159390.3002523966
2878,145842.44957860067
2879,184723.44054580134
2880,109641.2947383326
2881,163551.35253288725
2882,207578.91116127672
2883,179497.69443298655
2884,169688.90464661084
2885,189661.95559296568
2886,246490.63614888495
2887,130495.41766518864
2888,135984.38117463712
2889,98871.42033346018
2890,95646.60481607998
2891,176064.8263015818
2892,104800.91983315925
2893,150890.46000461373
2894,126334.36538469803
2895,243938.8399979815
2896,230207.36747236256
2897,201367.64966776368
2898,178769.51028390072
2899,187428.1245281202
2900,158196.73225767384
2901,200609.14859145498
2902,204928.97486838224
2903,236216.46251687233
2904,223525.25306137605
2905,168752.66788350046
2906,201288.05412295298
2907,137960.88100787014
2908,93229.56899259632
2909,177521.19459975354
2910,121157.48079628637
2911,115907.30392127001
2912,143786.35420055693
2913,115907.30392127001
2914,115907.30392127001
2915,115907.30392127001
2916,115907.30392127001
2917,102983.61108954764
2918,103216.09446577373
2919,240377.5147973629
